symbol,date,close_to_close_return,classification
NIFTYGS48YR,2018-09-24 00:00:00,-0.5605587252572283,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-24 09:15:00,1.2265103895034448,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-25 00:00:00,-0.5506546342185072,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-25 09:15:00,1.2462288947053626,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-26 00:00:00,-0.5537369764629723,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-26 09:15:00,1.2568973067659295,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-27 00:00:00,-0.5559509083412161,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-27 09:15:00,1.209398231345281,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-28 00:00:00,-0.5470320650695938,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-09-28 09:15:00,1.1468336053181676,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-01 00:00:00,-0.5331858800798281,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-01 09:15:00,1.1868651936891061,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-03 00:00:00,-0.5448586726435065,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-03 09:15:00,1.2110449655836555,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-04 00:00:00,-0.5484527153268415,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-04 09:15:00,1.1727097354056601,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-05 00:00:00,-0.5364459578761509,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-05 09:15:00,1.0663470746996344,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-08 00:00:00,-0.514500520085847,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-08 09:15:00,1.0543918076000995,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-09 00:00:00,-0.5152392016052382,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-09 09:15:00,1.0657596618883711,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-10 00:00:00,-0.5144058635872288,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-10 09:15:00,1.1249748888321816,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-11 00:00:00,-0.5281772190709797,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-11 09:15:00,1.0439776456444747,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-12 00:00:00,-0.510839989932308,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-12 09:15:00,1.0913064436633069,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-15 00:00:00,-0.5201595358955765,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-15 09:15:00,1.0968447073555128,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-16 00:00:00,-0.5221225498397662,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-16 09:15:00,1.1099847565081093,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-17 00:00:00,-0.5267087880528432,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-17 09:15:00,1.0325782092772386,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-19 00:00:00,-0.5080352404203375,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-19 09:15:00,1.008635755588159,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-22 00:00:00,-0.501572297487815,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-22 09:15:00,0.9970151987802185,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-23 00:00:00,-0.49869691900933466,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-23 09:15:00,0.9696953388621892,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-24 00:00:00,-0.49193841445921394,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-24 09:15:00,1.006394260761073,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-25 00:00:00,-0.5010118337644236,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-25 09:15:00,0.9579405366207396,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-26 00:00:00,-0.48907270233196165,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-26 09:15:00,0.9427813545397432,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-29 00:00:00,-0.4834609325336502,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-29 09:15:00,1.0159292414213783,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-30 00:00:00,-0.5043277461480272,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-30 09:15:00,1.0081714833437752,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-31 00:00:00,-0.5022398805397046,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-10-31 09:15:00,1.04060641774254,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-01 00:00:00,-0.5085503517799013,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-01 09:15:00,1.061211625882064,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-02 00:00:00,-0.5134982442045793,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-02 09:15:00,1.0952302316166285,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-05 00:00:00,-0.5228526028093816,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-05 09:15:00,1.0937636539957585,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-06 00:00:00,-0.5219229154207332,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-06 09:15:00,1.0879600549351105,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-07 00:00:00,-0.5209616561289007,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-07 17:30:00,1.0987982841754569,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-09 00:00:00,-0.5224109950299218,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-09 09:15:00,1.1103099680368689,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-12 00:00:00,-0.5264529764001409,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-12 09:15:00,1.067836953287712,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-13 00:00:00,-0.515344295991778,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-13 09:15:00,1.0571972347689633,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-14 00:00:00,-0.5129688567047636,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-14 09:15:00,1.0429916926821523,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-15 00:00:00,-0.5114929876587975,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-15 09:15:00,1.0514540200938418,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-16 00:00:00,-0.5136650858671353,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-16 09:15:00,1.05903921777022,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-19 00:00:00,-0.51329135158851,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-19 09:15:00,1.0719304292494103,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-20 00:00:00,-0.5172610592857052,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-20 09:15:00,1.0317246571202876,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-21 00:00:00,-0.5076090076455393,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-21 09:15:00,1.0490304665101564,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-22 00:00:00,-0.5107202896676581,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-22 09:15:00,1.0165450893329107,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-26 00:00:00,-0.5039031167265198,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-26 09:15:00,1.0073075622437333,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-27 00:00:00,-0.5018597243975309,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-27 09:15:00,0.9980078312839185,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-28 00:00:00,-0.49752053001150476,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-28 09:15:00,0.9499447339333646,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-29 00:00:00,-0.48655761600129566,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-29 09:15:00,0.9738716715295848,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-30 00:00:00,-0.49323496510946574,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-11-30 09:15:00,0.9793976980080936,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS48YR,2018-12-03 00:00:00,-0.4948860920822049,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-16 09:00:07,0.7438930059635203,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-16 09:15:00,-0.4298755186721992,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-17 09:00:07,0.7675550870852783,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-17 16:05:32,-0.4304841686781201,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-18 09:00:06,0.7081598563984943,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-18 16:05:40,-0.4166618016229786,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-19 09:00:06,0.7631355084067253,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-19 16:04:54,-0.42896876640792403,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-20 09:00:05,0.7570576540755467,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2015-11-20 16:06:06,-0.42349796334012213,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-01 09:15:00,0.5756474036309815,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-02 09:15:00,0.5851051928093223,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-03 09:15:00,0.5754908002465007,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-04 09:15:00,0.6009335916857497,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-05 09:15:00,0.5890637412963222,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-08 09:15:00,0.6070131665260989,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-09 09:15:00,0.6270495893482995,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-10 09:15:00,0.640824511220548,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-11 09:15:00,0.6361069854067942,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-12 09:15:00,0.645912146410845,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-15 09:15:00,0.6263696085484804,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-16 09:15:00,0.6058240197738602,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-17 09:15:00,0.5933076311839665,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-18 09:15:00,0.5710632618350184,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-19 09:15:00,0.5840551623081194,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-22 09:15:00,0.5895989568275284,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-23 09:15:00,0.6166747061661,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-24 09:15:00,0.6356907991655962,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-25 09:15:00,0.6407707383881556,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-29 09:15:00,0.63835644129468,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-30 09:15:00,0.651689603083035,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-01-31 09:15:00,0.6402828534925871,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-01 09:15:00,0.6353581196838087,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-02 09:15:00,0.5858156368630321,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-05 09:15:00,0.5825623352685836,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-06 09:15:00,0.5509920527976908,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-07 09:15:00,0.5803311368953827,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-08 09:15:00,0.5619374119911829,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-09 09:15:00,0.5536521319733481,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-12 09:15:00,0.5685008539176073,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-14 09:15:00,0.5647002854424357,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-15 09:15:00,0.5716291715216157,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-16 09:15:00,0.5565583813992407,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-19 09:15:00,0.5427301670738482,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-20 09:15:00,0.5568035076128413,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-21 09:15:00,0.5643948289046647,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-22 09:15:00,0.5556648937775819,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-23 09:15:00,0.5647636623765411,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-26 09:15:00,0.5850009912827199,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-27 09:15:00,0.5669475515038835,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-02-28 09:15:00,0.5697499609126007,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-01 09:15:00,0.5795512185695999,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-05 09:15:00,0.5558201234068012,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-06 09:15:00,0.5419207638265982,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-07 09:15:00,0.5167675171625399,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-08 09:15:00,0.5018992074173771,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-09 09:15:00,0.5059689161358303,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-12 09:15:00,0.5217104711226166,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-13 09:15:00,0.534933528508351,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-14 09:15:00,0.5188513322888717,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-15 09:15:00,0.4982034429541,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-16 09:15:00,0.4494142073261158,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-19 09:15:00,0.4336855751333546,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-20 09:15:00,0.41855970504281625,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-21 09:15:00,0.4179866536844856,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-22 09:15:00,0.41305957988919495,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-23 09:15:00,0.411071373406366,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-26 09:15:00,0.41121656293058395,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-27 09:15:00,0.4007588498536421,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-03-28 09:15:00,0.41217876508045825,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-02 09:15:00,0.4056604323763202,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-03 09:15:00,0.40773963410737424,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-09 09:15:00,0.4033490451879085,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-10 09:15:00,0.4246130048963166,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-11 09:15:00,0.4287564004472957,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-12 09:15:00,0.4185114782862993,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-13 09:15:00,0.41263625965780437,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-16 09:15:00,0.4164840444855915,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-17 09:15:00,0.4244980815038193,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-18 09:15:00,0.4258905197517431,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-19 09:15:00,0.43102702254150604,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-20 09:15:00,0.4361907362447539,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-23 09:15:00,0.4386676097694351,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-24 09:15:00,0.43971354628283743,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-25 09:15:00,0.4245907762356751,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-26 09:15:00,0.4235342304747094,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-27 09:15:00,0.43358307991692313,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-04-30 09:15:00,0.42744995420646337,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-02 09:15:00,0.4114359950881814,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-03 09:15:00,0.4132311324952389,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-04 09:15:00,0.40729212983548235,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-07 09:15:00,0.41599223049530587,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-08 09:15:00,0.417178923613968,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-09 09:15:00,0.4231155185644295,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-10 09:15:00,0.43366142081806847,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-11 09:15:00,0.44020628933796746,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-14 09:15:00,0.43576983077187714,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-15 09:15:00,0.4338912684549303,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-16 09:15:00,0.4222082622872356,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-17 09:15:00,0.4330856350950971,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-18 09:15:00,0.4037040122832283,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-21 09:15:00,0.40617188429948814,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-22 09:15:00,0.40545798529306776,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-28 09:15:00,0.4077812766708848,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-29 09:15:00,0.4186559572253241,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-30 09:15:00,0.41566425614328106,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-05-31 09:15:00,0.43649614293918115,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-01 09:15:00,0.4150395371720548,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-04 09:15:00,0.40644939191956353,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-06 09:15:00,0.4084054608726688,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-07 09:15:00,0.4270964507600399,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-08 09:15:00,0.42912459416793247,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-11 09:15:00,0.4242525432016315,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-12 09:15:00,0.4231014677728142,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-13 09:15:00,0.4162633337693691,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGS813YR,2018-06-14 09:15:00,0.4007808733640048,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGSCOMPSITE,2015-11-16 09:00:07,41.163696369636966,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYGSCOMPSITE,2018-01-01 00:00:00,-0.9107032339804707,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYMIDLIQ15,2015-11-09 07:16:46,5.892935073850562,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYMIDLIQ15,2015-11-10 00:00:00,-0.8583223026481266,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
NIFTYMIDLIQ15,2015-11-10 07:47:15,5.926056502200336,SUSPECTED_CORPORATE_ACTION_OR_DATA_BREAK
