symbol,file,asset_class,sha256,earliest_date,latest_date,observations,missing_trading_sessions,missing_session_pct,large_internal_gaps_gt_5_sessions,largest_internal_gap_sessions,duplicate_dates,zero_or_negative_price_rows,zero_volume_rows,missing_volume_rows,turnover_available,suspected_listing_date,suspected_end_date,activity_status,corporate_action_discontinuities
NIFTYMSFINSERV,NIFTYMSFINSERV_DAILY.csv,BENCHMARK_OR_INDEX,040a52d1fa44b994b13a0fed005ef34b3ea8fb71aad1b0b4f2604dc20cdfebfe,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMSINDCONS,NIFTYMSINDCONS_DAILY.csv,BENCHMARK_OR_INDEX,4283cea259f0e7b521ecda7c2194dd59c773af0df12c74bf0663971d107a9300,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMSITTELCM,NIFTYMSITTELCM_DAILY.csv,BENCHMARK_OR_INDEX,29c4d066e61daeaf4bec8bfc8d1113a2f5f0722d1aa0d61eeb506a69a85590f0,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMULTIINFRA,NIFTYMULTIINFRA_DAILY.csv,BENCHMARK_OR_INDEX,59bafb5888799a97551d43f74fdbdf3d420b351bafb554d347e89e98cec64ebc,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMULTIMFG,NIFTYMULTIMFG_DAILY.csv,BENCHMARK_OR_INDEX,b3a13f30f6ea3e5a784f9fc36fe8706f04a8a01647746ea2b5ecdd0f9736c02a,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYMULTIMQ50,NIFTYMULTIMQ50_DAILY.csv,BENCHMARK_OR_INDEX,5248458cc315436f4e5e5ffef8f7f184ec588e89cc175d085caea7978f10230e,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYNEWCONSUMP,NIFTYNEWCONSUMP_DAILY.csv,BENCHMARK_OR_INDEX,23aba30ffad21432e0fb7afdedb253b7ece876a7a35229995a51b1e272fb112d,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYNEXT50,NIFTYNEXT50_DAILY.csv,BENCHMARK_OR_INDEX,5ee11a375fd7a8dd38534262bd05b2d424d11902cf5f6cf15895f77f8f9a4550,2000-01-03 00:00:00,2026-08-13 00:00:00,6613,0,0.0,0,0,0,0,6600,0,False,2000-01-03 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYNONCYCCONS,NIFTYNONCYCCONS_DAILY.csv,BENCHMARK_OR_INDEX,12937d29e154740adb2dbd96e29098c95569afb8350fe0905c40e04d3951c440,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYOILANDGAS,NIFTYOILANDGAS_DAILY.csv,BENCHMARK_OR_INDEX,8c4a29cd538d82affbf192184e5da23478222bb226527c618d9ed211efb978de,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYPHARMA,NIFTYPHARMA_DAILY.csv,BENCHMARK_OR_INDEX,276dc779282cd993739e18e5e27d6412bbd26c266d63acd3ba7f34ef0230033b,2001-01-01 00:00:00,2026-08-13 00:00:00,6362,1,0.015715857300015717,0,0,0,0,6349,0,False,2001-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYPSE,NIFTYPSE_DAILY.csv,BENCHMARK_OR_INDEX,ad5c0a98dc35f172ae9bee8228d5db63189c39fa2446e20123b5532c7181c0e5,2000-01-03 00:00:00,2026-07-20 00:00:00,6596,1847,27.984848484848484,2,994,0,0,6596,0,False,2000-01-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYPSUBANK,NIFTYPSUBANK_DAILY.csv,BENCHMARK_OR_INDEX,b695945a478b74c629338904f42b67cfb678b2cb9f6deb9686100399d0ec1599,2004-01-01 00:00:00,2026-08-13 00:00:00,5598,12,0.21390374331550802,1,11,0,0,5585,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYPVTBANK,NIFTYPVTBANK_DAILY.csv,BENCHMARK_OR_INDEX,fbe86e519aa0e9767669efb673c98732d3071b8a0475b92de2af6150581ff2d9,2005-04-01 00:00:00,2026-08-13 00:00:00,5295,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYQLTYLV30,NIFTYQLTYLV30_DAILY.csv,BENCHMARK_OR_INDEX,b552f62c2c0c763e69cb00b7c62513b4bbee384a26c61b82b2abbedbf2734473,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYRAILWAYSPSU,NIFTYRAILWAYSPSU_DAILY.csv,BENCHMARK_OR_INDEX,e7e4d6950c042d7cf1c8e581401a93337dc91e52e20f74c6a87bf396e30c9ed3,2022-04-01 00:00:00,2026-07-20 00:00:00,1065,0,0.0,0,0,0,0,1065,0,False,2022-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYREALTY,NIFTYREALTY_DAILY.csv,BENCHMARK_OR_INDEX,0e0934512d804f8e8d5c5892b9810281fc7e1f2967f5d0663689f8b2a72d7cba,2006-12-29 00:00:00,2026-08-13 00:00:00,4855,1,0.02059308072487644,0,0,0,0,4842,0,False,2006-12-29 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYRURAL,NIFTYRURAL_DAILY.csv,BENCHMARK_OR_INDEX,2de8fddfa63cc78b2900d14aeb44f7da84624c55f780cd4576445655697e010a,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSERVSECTOR,NIFTYSERVSECTOR_DAILY.csv,BENCHMARK_OR_INDEX,1fbe964a055a92330fdd8d2d6fa0660790de8c6f7cc89d4d61ec0340b93f5421,2000-01-03 00:00:00,2026-07-20 00:00:00,6546,910,13.787878787878787,1,910,0,0,6546,0,False,2000-01-03 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSHARIAH25,NIFTYSHARIAH25_DAILY.csv,BENCHMARK_OR_INDEX,d2ae3649ecc648db744ba6dcbfd47012f302627ff692a03bcbcf0f3ac84ac0a8,2009-01-01 00:00:00,2026-07-20 00:00:00,4347,0,0.0,0,0,0,0,4347,0,False,2009-01-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSMEEMERGE,NIFTYSMEEMERGE_DAILY.csv,BENCHMARK_OR_INDEX,cdb669538d8ef2da6da5cd322a4981b351b652dad5b7d278a98fb1e6b3e7a8d2,2025-11-24 00:00:00,2026-07-20 00:00:00,161,0,0.0,0,0,0,0,161,0,False,2025-11-24 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSML250MQ100,NIFTYSML250MQ100_DAILY.csv,BENCHMARK_OR_INDEX,e14306436b6dfcbbe876976019d47890244f829fa5af83caeffd245f25398de0,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSML250Q50,NIFTYSML250Q50_DAILY.csv,BENCHMARK_OR_INDEX,ac2b6efe4850c98cab0b7c138a8d1e3d4e7aeb961f9b75dd77698d3c911c57f5,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSMLCAP100,NIFTYSMLCAP100_DAILY.csv,BENCHMARK_OR_INDEX,3dda3a271da8d854e919b862b3a987b4c512a7611a95bbbdbb62abb60b133151,2004-01-01 00:00:00,2026-08-13 00:00:00,5610,0,0.0,0,0,0,0,5597,0,False,2004-01-01 00:00:00,,CURRENTLY_ACTIVE,0
NIFTYSMLCAP250,NIFTYSMLCAP250_DAILY.csv,BENCHMARK_OR_INDEX,7502786791bc9b57e78f043de3f241f2a03b4c559f48f84cb602e7b24c193940,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYSMLCAP50,NIFTYSMLCAP50_DAILY.csv,BENCHMARK_OR_INDEX,84bf82c2405aa0bebed15987db39bacf584ccb33da09c99602a93f9ce4303e7d,2005-04-04 00:00:00,2026-07-20 00:00:00,5284,2,0.03787161522438932,0,0,0,0,5284,0,False,2005-04-04 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTATA25CAP,NIFTYTATA25CAP_DAILY.csv,BENCHMARK_OR_INDEX,cc57a5e5297495b1b3614d00693a64edb9792940524ec72be7caaa935711e558,2005-04-01 00:00:00,2026-07-20 00:00:00,4731,551,10.431654676258994,1,551,0,0,4731,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTMMQ50,NIFTYTMMQ50_DAILY.csv,BENCHMARK_OR_INDEX,0278eec0f2cce4896ac65678465e28a025173d55bf44b5aeb77a5ed5f5296a88,2025-11-07 00:00:00,2026-07-20 00:00:00,172,0,0.0,0,0,0,0,172,0,False,2025-11-07 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTOP10EW,NIFTYTOP10EW_DAILY.csv,BENCHMARK_OR_INDEX,6e0603ddaab0144de07d2830a926f05d0a2ce044327d98912206a97fd92da5a2,2006-03-02 00:00:00,2026-07-20 00:00:00,5052,0,0.0,0,0,0,0,5052,0,False,2006-03-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTOP15EW,NIFTYTOP15EW_DAILY.csv,BENCHMARK_OR_INDEX,102d56667a2d602a5f6c2977c532fc2df48920304731179142663f1a61ec99f9,2006-03-02 00:00:00,2026-07-20 00:00:00,5052,0,0.0,0,0,0,0,5052,0,False,2006-03-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTOP20EW,NIFTYTOP20EW_DAILY.csv,BENCHMARK_OR_INDEX,232444c9aabb9d792a4cd54768e837551058f0aec0f5bf000471b21cf25abe38,2006-03-02 00:00:00,2026-07-20 00:00:00,5052,0,0.0,0,0,0,0,5052,0,False,2006-03-02 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTOTALMKT,NIFTYTOTALMKT_DAILY.csv,BENCHMARK_OR_INDEX,27710b2daea0e948f16e9b825c5998762b11be3e0223f6284d76aa272cc25471,2005-04-01 00:00:00,2026-07-20 00:00:00,5270,12,0.22718667171525936,2,5,0,0,5270,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYTRANSLOGIS,NIFTYTRANSLOGIS_DAILY.csv,BENCHMARK_OR_INDEX,86bb349fb07107983e99d6d993d4bc8c77f6415b1b07ad04d5351b7885f327e5,2005-04-01 00:00:00,2026-07-20 00:00:00,5282,0,0.0,0,0,0,0,5282,0,False,2005-04-01 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NIFTYWAVES,NIFTYWAVES_DAILY.csv,BENCHMARK_OR_INDEX,524063572cc14138bb891258b3882931ba30898dd299441e85801233dfbae7bd,2025-11-24 00:00:00,2026-07-20 00:00:00,161,0,0.0,0,0,0,0,161,0,False,2025-11-24 00:00:00,2026-07-20 00:00:00,TERMINATED_OR_SOURCE_ENDED_UNRESOLVED,0
NMDC,NMDC_DAILY.csv,EQUITY_CURRENT_MAP,9d9b95be862ae9352b2067c66325a6d099f191ca289ecd874d25a4883095ce79,2008-03-03 00:00:00,2026-08-13 00:00:00,4552,14,0.30688294607628236,0,0,0,0,0,0,False,2008-03-03 00:00:00,,CURRENTLY_ACTIVE,1
NTPC,NTPC_DAILY.csv,EQUITY_CURRENT_MAP,8ba4db0864e9a8fd6cca042bcdc22847ccf4040fe0c1ebcc7922b4288502363c,2004-11-05 00:00:00,2026-08-13 00:00:00,5380,19,0.35217794253938833,0,0,0,0,0,0,False,2004-11-05 00:00:00,,CURRENTLY_ACTIVE,0
NUVAMA,NUVAMA_DAILY.csv,EQUITY_CURRENT_MAP,378f1a487361bb7f87b909d99cce96a8f374c2f57505cbbf537a98e1451e584c,2023-09-26 00:00:00,2026-08-13 00:00:00,714,0,0.0,0,0,0,0,0,0,False,2023-09-26 00:00:00,,CURRENTLY_ACTIVE,0
NYKAA,NYKAA_DAILY.csv,EQUITY_CURRENT_MAP,cb02e87cd6ef528c9cb22c1ff6064d760f9cf44cd89ec58041ea78320e3667b9,2021-11-10 00:00:00,2026-08-13 00:00:00,1180,0,0.0,0,0,0,0,0,0,False,2021-11-10 00:00:00,,CURRENTLY_ACTIVE,0
OBEROIRLTY,OBEROIRLTY_DAILY.csv,EQUITY_CURRENT_MAP,e08a36d9f9f53f2fb6a7c65bf98f3c2b5701b711325f64d768580122dac22e9f,2010-10-20 00:00:00,2026-08-13 00:00:00,3908,12,0.30643513789581206,0,0,0,0,0,0,False,2010-10-20 00:00:00,,CURRENTLY_ACTIVE,0
OFSS,OFSS_DAILY.csv,EQUITY_CURRENT_MAP,05e383836d9446b3bb45109f0cfcc22f58c8da19c20ed1e17c69d5b5773cb2ed,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,2
OIL,OIL_DAILY.csv,EQUITY_CURRENT_MAP,982cd5e50dd9ad3bfe72f224aa785243a57a1cb5cebf5eb9efd2a0d6cd0b69a3,2009-09-30 00:00:00,2026-08-13 00:00:00,4169,14,0.33500837520938026,0,0,0,0,0,0,False,2009-09-30 00:00:00,,CURRENTLY_ACTIVE,0
OLAELEC,OLAELEC_DAILY.csv,EQUITY_CURRENT_MAP,e86b736bfbfcda4bf406f7f59a190bc1be62ca9e951929a31f7e1269c3847079,2024-08-09 00:00:00,2026-08-13 00:00:00,498,0,0.0,0,0,0,0,0,0,False,2024-08-09 00:00:00,,CURRENTLY_ACTIVE,0
ONGC,ONGC_DAILY.csv,EQUITY_CURRENT_MAP,0a256b94f2cadafb526e111f1c676f2803ef463f0e4cc609b44bb97bf7f710f5,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
PAGEIND,PAGEIND_DAILY.csv,EQUITY_CURRENT_MAP,844859cc74ce8f8ad1942aa126a8dcbbbe6563e7b70475f646af6e78bb3edc40,2007-03-16 00:00:00,2026-08-13 00:00:00,4795,14,0.29136316337148804,0,0,0,0,12,0,False,2007-03-16 00:00:00,,CURRENTLY_ACTIVE,0
PATANJALI,PATANJALI_DAILY.csv,EQUITY_CURRENT_MAP,4d2f93de48f287f273709b5d4045898973ee8632ca8da75e18a8c74e96996d6e,2020-01-27 00:00:00,2026-08-13 00:00:00,1625,0,0.0,0,0,0,0,0,0,False,2020-01-27 00:00:00,,CURRENTLY_ACTIVE,0
PAYTM,PAYTM_DAILY.csv,EQUITY_CURRENT_MAP,8f595b28e056bef504782e7ebf6dab3e7379a9998f708a9dd01fe4857c16d2eb,2021-11-18 00:00:00,2026-08-13 00:00:00,1174,0,0.0,0,0,0,0,0,0,False,2021-11-18 00:00:00,,CURRENTLY_ACTIVE,0
PERSISTENT,PERSISTENT_DAILY.csv,EQUITY_CURRENT_MAP,f3dbe5151dabff0cc9865956850cc9d1a10ea88584b7b62bc6fe85b967df489f,2010-04-06 00:00:00,2026-08-13 00:00:00,4047,12,0.2959309494451295,0,0,0,0,0,0,False,2010-04-06 00:00:00,,CURRENTLY_ACTIVE,0
PFC,PFC_DAILY.csv,EQUITY_CURRENT_MAP,851df0f1d01263c1bb658cafeefe4b2ada7d71ff37688dd35b740ae4cff5ce5f,2007-02-23 00:00:00,2026-08-13 00:00:00,4810,14,0.29045643153526973,0,0,0,0,0,0,False,2007-02-23 00:00:00,,CURRENTLY_ACTIVE,0
PGEL,PGEL_DAILY.csv,EQUITY_CURRENT_MAP,b14d3b5c6195f1709fffeaffc703aec5b5497223e755faac75eddf6530f2dde8,2011-09-26 00:00:00,2026-08-13 00:00:00,3675,12,0.325821341297855,0,0,0,0,2,0,False,2011-09-26 00:00:00,,CURRENTLY_ACTIVE,0
PHOENIXLTD,PHOENIXLTD_DAILY.csv,EQUITY_CURRENT_MAP,6cff2d1ad22dc946a0d3f9dc95236841026ba331a24d28aba25210d33f5e9ca4,2007-04-23 00:00:00,2026-08-13 00:00:00,4771,14,0.29282576866764276,0,0,0,0,1,0,False,2007-04-23 00:00:00,,CURRENTLY_ACTIVE,0
PIDILITIND,PIDILITIND_DAILY.csv,EQUITY_CURRENT_MAP,05f793d15c201a34810cb5a6659502677b0c15b9c374a4e3352876f66efb62bd,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
PIIND,PIIND_DAILY.csv,EQUITY_CURRENT_MAP,3ae670d87941d46d5a97c909f3063c55d1f45590671067019511614e9374e4e8,2011-06-15 00:00:00,2026-08-13 00:00:00,3745,12,0.31974420463629094,0,0,0,0,2,0,False,2011-06-15 00:00:00,,CURRENTLY_ACTIVE,0
PINELABS,PINELABS_DAILY.csv,EQUITY_CURRENT_MAP,97ffe72615c52db1f12d4f941682e53eb698fe3f438b60e7474d60eef66b2a0b,2025-11-14 00:00:00,2026-08-13 00:00:00,184,0,0.0,0,0,0,0,0,0,False,2025-11-14 00:00:00,,CURRENTLY_ACTIVE,0
PIRAMALFIN,PIRAMALFIN_DAILY.csv,EQUITY_CURRENT_MAP,eb56e5c1c8fc5e66c0814d535653499e4c1371bfaf4bf6f4d3ccb334f4652110,2025-11-07 00:00:00,2026-08-13 00:00:00,189,0,0.0,0,0,0,0,0,0,False,2025-11-07 00:00:00,,CURRENTLY_ACTIVE,0
PNB,PNB_DAILY.csv,EQUITY_CURRENT_MAP,3727857a3fb17beb43d8349820ee339bc2c55dd2ff4418088f81150f81fe57c7,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,1
PNBHOUSING,PNBHOUSING_DAILY.csv,EQUITY_CURRENT_MAP,d6b37b28d22458f44a78e55d6f0a4039785233bb909b8708756ddfdabb9fd3fb,2016-11-07 00:00:00,2026-08-13 00:00:00,2419,2,0.08274720728175423,0,0,0,0,0,0,False,2016-11-07 00:00:00,,CURRENTLY_ACTIVE,0
POLICYBZR,POLICYBZR_DAILY.csv,EQUITY_CURRENT_MAP,bc307f970c0906a781e9d53da4a9e26ae5756b01fc757c2d1677277ea65d02d9,2021-11-15 00:00:00,2026-08-13 00:00:00,1177,0,0.0,0,0,0,0,0,0,False,2021-11-15 00:00:00,,CURRENTLY_ACTIVE,0
POLYCAB,POLYCAB_DAILY.csv,EQUITY_CURRENT_MAP,c16432cd0fea43bf0a7398246091adbe26c91f01157be56791f7c032a2489850,2019-04-16 00:00:00,2026-08-13 00:00:00,1815,0,0.0,0,0,0,0,0,0,False,2019-04-16 00:00:00,,CURRENTLY_ACTIVE,0
POONAWALLA,POONAWALLA_DAILY.csv,EQUITY_CURRENT_MAP,8a7d6b8c14e04f44765578f97ffecc17d22fa3baaf09d3f77967f4ad503baf03,2004-04-27 00:00:00,2026-08-13 00:00:00,5494,42,0.7592190889370932,1,22,0,0,50,0,False,2004-04-27 00:00:00,,CURRENTLY_ACTIVE,0
POWERGRID,POWERGRID_DAILY.csv,EQUITY_CURRENT_MAP,0c4ee031ed8e7845437665a273fcbd870075d984e39ded34312d2ad647664f15,2007-10-05 00:00:00,2026-08-13 00:00:00,4656,14,0.3000428632661809,0,0,0,0,0,0,False,2007-10-05 00:00:00,,CURRENTLY_ACTIVE,0
POWERINDIA,POWERINDIA_DAILY.csv,EQUITY_CURRENT_MAP,87a1428b3edc5b74faaf02cd9bf17faeab1ef338014f5487d07cc9be5eb64ed6,2020-03-30 00:00:00,2026-08-13 00:00:00,1581,0,0.0,0,0,0,0,0,0,False,2020-03-30 00:00:00,,CURRENTLY_ACTIVE,0
PPLPHARMA,PPLPHARMA_DAILY.csv,EQUITY_CURRENT_MAP,d7201f325de02714dd7a7f7b75464b7875c5db85b042f40206d12e6d93f0718f,2022-10-19 00:00:00,2026-08-13 00:00:00,946,0,0.0,0,0,0,0,0,0,False,2022-10-19 00:00:00,,CURRENTLY_ACTIVE,0
PREMIERENE,PREMIERENE_DAILY.csv,EQUITY_CURRENT_MAP,1f711f075871c7697e1f720d52ba66d0ee177585644b09c996e80d51395bcef1,2024-09-03 00:00:00,2026-08-13 00:00:00,482,0,0.0,0,0,0,0,0,0,False,2024-09-03 00:00:00,,CURRENTLY_ACTIVE,0
PRESTIGE,PRESTIGE_DAILY.csv,EQUITY_CURRENT_MAP,17fa7920f2adcb174e6b173f1fe96eb41e4a455829ff26f91ba6f9ea305fd478,2010-10-27 00:00:00,2026-08-13 00:00:00,3903,12,0.3068268984914344,0,0,0,0,0,0,False,2010-10-27 00:00:00,,CURRENTLY_ACTIVE,0
PWL,PWL_DAILY.csv,EQUITY_CURRENT_MAP,79a070f240990a5cf6b65a026632354de64a15c745014d84c637870a41933ec8,2025-11-18 00:00:00,2026-08-13 00:00:00,182,0,0.0,0,0,0,0,0,0,False,2025-11-18 00:00:00,,CURRENTLY_ACTIVE,0
RADICO,RADICO_DAILY.csv,EQUITY_CURRENT_MAP,d59a1e498452c6ba949d133cf13af65f0d5e66ff430fe92cd0288ba092a8c258,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,91,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
RAMCOCEM,RAMCOCEM_DAILY.csv,EQUITY_CURRENT_MAP,2672ed569dbe0bf4fe9c389cfaac2edab4e7fc15a056b444deccefe4d77a82a0,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,2,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,2
RBLBANK,RBLBANK_DAILY.csv,EQUITY_CURRENT_MAP,c8bcf4fa8b040432f229b33f07d6c3ffa1649ac9eeee71504db781f2f6d44f53,2016-08-31 00:00:00,2026-08-13 00:00:00,2462,3,0.12190166598943519,0,0,0,0,0,0,False,2016-08-31 00:00:00,,CURRENTLY_ACTIVE,0
RECLTD,RECLTD_DAILY.csv,EQUITY_CURRENT_MAP,6a83f4a1b0c2fcba73142628326a05c10b3b12a7e18a0ea523edc73cddc4e468,2008-03-12 00:00:00,2026-08-13 00:00:00,4546,14,0.30728709394205445,0,0,0,0,0,0,False,2008-03-12 00:00:00,,CURRENTLY_ACTIVE,0
REDINGTON,REDINGTON_DAILY.csv,EQUITY_CURRENT_MAP,fdc53315024d4982c1cf218dc9a0a16e36f389bc1a3d95bf606bf2f7c88d23c9,2007-02-15 00:00:00,2026-08-13 00:00:00,4815,14,0.29015544041450775,0,0,0,0,1,0,False,2007-02-15 00:00:00,,CURRENTLY_ACTIVE,0
RELIANCE,RELIANCE_DAILY.csv,EQUITY_CURRENT_MAP,1e9785b0e0914252ce6382c6443416041c5d40f25608a22ebb8199dfd8efe8f0,2000-01-03 00:00:00,2026-08-13 00:00:00,6617,0,0.0,0,0,0,0,0,0,False,2000-01-03 00:00:00,,CURRENTLY_ACTIVE,0
RPOWER,RPOWER_DAILY.csv,EQUITY_CURRENT_MAP,193ec7e0cb7eae6b843b32374ac407e9bbeed2f7ab7bdb728ed89919aa98ca2f,2008-02-11 00:00:00,2026-08-13 00:00:00,4567,14,0.305877212147695,0,0,0,0,0,0,False,2008-02-11 00:00:00,,CURRENTLY_ACTIVE,0
RVNL,RVNL_DAILY.csv,EQUITY_CURRENT_MAP,d517f0e5c52420b6838b532465a366dbfac5043fd297751db459f022851bd121,2019-04-11 00:00:00,2026-08-13 00:00:00,1818,0,0.0,0,0,0,0,0,0,False,2019-04-11 00:00:00,,CURRENTLY_ACTIVE,0
SAGILITY,SAGILITY_DAILY.csv,EQUITY_CURRENT_MAP,4e08b157a9b790a44778d1711d941e279241285f6dc2723953de4cb8f5d8c20e,2024-11-12 00:00:00,2026-08-13 00:00:00,433,0,0.0,0,0,0,0,0,0,False,2024-11-12 00:00:00,,CURRENTLY_ACTIVE,0
SAIL,SAIL_DAILY.csv,EQUITY_CURRENT_MAP,c1c0c2d543366960fa77052e2fd14768caa456901d563c16069bca68ffca5fdf,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SAILIFE,SAILIFE_DAILY.csv,EQUITY_CURRENT_MAP,bd35b13672d4523b5a685ef1f4687137528736b6cfd77efd263784d6e5b4f66f,2024-12-18 00:00:00,2026-08-13 00:00:00,409,0,0.0,0,0,0,0,0,0,False,2024-12-18 00:00:00,,CURRENTLY_ACTIVE,0
SARDAEN,SARDAEN_DAILY.csv,EQUITY_CURRENT_MAP,52c44a298c594ab92d601ef6db04ad5289dc6e6d9aa44e2e3b48a7b36f017a69,2009-12-03 00:00:00,2026-08-13 00:00:00,4127,13,0.31431334622823986,0,0,0,0,0,0,False,2009-12-03 00:00:00,,CURRENTLY_ACTIVE,0
SBICARD,SBICARD_DAILY.csv,EQUITY_CURRENT_MAP,3e9bff5197dbd560ddbdc465a4d4323706627025182cf7efb68378430d9b4359,2015-01-01 00:00:00,2026-08-13 00:00:00,1611,1266,44.06543682561782,1,1266,0,0,0,0,False,2015-01-01 00:00:00,,CURRENTLY_ACTIVE,1
