symbol,company_name,index_name,action,announcement_date,effective_date,source_url,reference_reason
IGIL,International Gemmological Institute (India) Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIAMART,Indiamart Intermesh Ltd.,Nifty500 Multicap Momentum Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIAMART,Indiamart Intermesh Ltd.,Nifty500 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIGO,InterGlobe Aviation Ltd.,Nifty100 ESG,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INTELLECT,Intellect Design Arena Ltd.,Nifty500 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INTERARCH,Interarch Building Solutions Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,Nifty Midcap150 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IRB,IRB Infrastructure Developers Ltd.,Nifty500 Value 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
J&KBANK,Jammu & Kashmir Bank Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JINDALSAW,Jindal Saw Ltd.,Nifty500 Value 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JYOTHYLAB,Jyothy Labs Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JYOTHYLAB,Jyothy Labs Ltd.,Nifty Smallcap250 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KAJARIACER,Kajaria Ceramics Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KNRCON,KNR Constructions Ltd.,Nifty Smallcap250 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KPRMILL,K.P.R. Mill Ltd.,Nifty Midcap150 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KRN,KRN Heat Exchanger and Refrigeration Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KROSS,Kross Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LATENTVIEW,Latent View Analytics Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LLOYDSME,Lloyds Metals And Energy Ltd.,Nifty Midcap150 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LLOYDSME,Lloyds Metals And Energy Ltd.,Nifty500 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTFOODS,LT Foods Ltd.,Nifty500 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTFOODS,LT Foods Ltd.,Nifty500 Multicap Momentum Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTIM,LTIMindtree Ltd.,Nifty500 Low Volatility 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
LTIM,LTIMindtree Ltd.,Nifty500 Multicap Momentum Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHABANK,Bank of Maharashtra,Nifty Midcap150 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAHSEAMLES,Maharashtra Seamless Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAMATA,Mamata Machinery Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MANBA,Manba Finance Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAPMYINDIA,C.E. Info Systems Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAPMYINDIA,C.E. Info Systems Ltd.,Nifty Smallcap250 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MASTEK,Mastek Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty Midcap150 Momentum 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty100 ESG,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty100 ESG Sector Leaders,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MAXHEALTH,Max Healthcare Institute Ltd.,Nifty200 Alpha 30,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
METROPOLIS,Metropolis Healthcare Ltd.,Nifty500 Low Volatility 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MGL,Mahanagar Gas Ltd.,Nifty500 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MSUMI,Motherson Sumi Wiring India Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MSUMI,Motherson Sumi Wiring India Ltd.,Nifty Smallcap250 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MSUMI,Motherson Sumi Wiring India Ltd.,Nifty500 Multicap Momentum Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MSUMI,Motherson Sumi Wiring India Ltd.,Nifty500 Multifactor MQVLv 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MSUMI,Motherson Sumi Wiring India Ltd.,Nifty500 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NAM-INDIA,Nippon Life India Asset Management Ltd.,Nifty MNC,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NEWGEN,Newgen Software Technologies Ltd.,Nifty500 Multicap Momentum Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
NIVABUPA,Niva Bupa Health Insurance Company Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PCBL,PCBL Chemical Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PETRONET,Petronet LNG Ltd.,Nifty Alpha Quality Value Low-Volatility 30,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PETRONET,Petronet LNG Ltd.,Nifty200 Value 30,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PFIZER,Pfizer Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Nifty Midcap150 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PRAJIND,Praj Industries Ltd.,Nifty500 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
RAILTEL,Railtel Corporation Of India Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Nifty Smallcap250 Momentum Quality 100,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Nifty500 Multicap Momentum Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Nifty500 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SECL,Salasar Exteriors and Contour Ltd.,Nifty SME Emerge,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty 500,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty MNC,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty MidSmallcap 400,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty Smallcap 250,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty Total Market,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty500 Multicap India Manufacturing 50:30:20,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SKFINDIA,SKF India Ltd.,Nifty500 Shariah,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SMLMAH,SML Mahindra Ltd.,Nifty India Corporate Group Index - Mahindra Group,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SONATSOFTW,Sonata Software Ltd.,Nifty500 Flexicap Quality 30,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
STYLEBAAZA,Baazar Style Retail Ltd.,,excluded,2025-12-26,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs26122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,Nifty Midcap150 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,Nifty Smallcap250 Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TANLA,Tanla Platforms Ltd.,Nifty500 Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TATACONSUM,Tata Consumer Products Ltd.,Nifty100 Alpha 30,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
TATACONSUM,Tata Consumer Products Ltd.,Nifty100 ESG Sector Leaders,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UBL,United Breweries Ltd.,Nifty500 Low Volatility 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
USHAMART,Usha Martin Ltd.,Nifty500 Multicap Momentum Quality 50,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
VIJAYA,Vijaya Diagnostic Centre Ltd.,Nifty Smallcap250 Momentum Quality 100,included,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ZEEL,Zee Entertainment Enterprises Ltd.,Nifty High Beta 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ZENTEC,Zen Technologies Ltd.,Nifty500 Multicap Momentum Quality 50,excluded,2025-12-11,"December 31, 2025",https://www.niftyindices.com/Press_Release/ind_prs11122025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,NSE Quality 30 Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAJAJCORP,Bajaj Corp Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
EMAMILTD,Emami Ltd.,NSE Quality 30 Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,CNX Dividend Opportunities Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBREALEST,Indiabulls Real Estate Ltd.,CNX Dividend Opportunities Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBULHSGFIN,Indiabulls Housing Finance Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INFRATEL,Bharti Infratel Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,CNX Dividend Opportunities Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
MCLEODRUSS,McLeod Russel India Ltd.,CNX Dividend Opportunities Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PEL,Piramal Enterprises Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PTC,PTC India Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SUNTV,Sun TV Network Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
UCOBANK,UCO Bank,CNX Dividend Opportunities Index,excluded,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
WELSPUNIND,Welspun India Ltd.,CNX Dividend Opportunities Index,included,2015-11-04,"December 7, 2015",https://www.niftyindices.com/Press_Release/ind_prs04112015_1.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
PTC,PTC India Limited,,included,2012-12-28,"February 01, 2013",https://www.niftyindices.com/Press_Release/ind_prs28122012.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
SHADOWFAX,Shadowfax Technologies Ltd.,,included,2026-01-29,"February 02, 2026",https://www.niftyindices.com/Press_Release/ind_prs29012026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IRISDOREME,Iris Clothings Ltd.,NIFTY SME EMERGE,excluded,2021-01-27,"February 03, 2021",https://www.niftyindices.com/Press_Release/ind_prs27012021.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
DENTA,Denta Water and Infra Solutions Ltd.,,included,2025-01-30,"February 03, 2025",https://www.niftyindices.com/Press_Release/ind_prs30012025.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BALKRISIND,Balkrishna Industries Ltd.,NIFTY Midcap 50 Index,included,2018-01-08,"February 05, 2018",https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAPHITE,Graphite India Ltd.,NIFTY Free Float Midcap 100 Index,included,2018-01-08,"February 05, 2018",https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HATSUN,Hatsun Agro Product Ltd.,NIFTY 500 Index,included,2018-01-08,"February 05, 2018",https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HATSUN,Hatsun Agro Product Ltd.,NIFTY LargeMidcap 250 Index,included,2018-01-08,"February 05, 2018",https://www.niftyindices.com/Press_Release/ind_prs08012018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
